"Station"	"Year"	"Month"	"C"	"RH"	"Blight"
"2914"	13958	1990	10	20.45	63.89	0.19
"2915"	13958	1990	11	17.01	70.98	1.43
"2916"	13958	1990	12	10.06	65.05	0.77
"2917"	13958	1991	1	8.27	78.1	0.42
"2918"	13958	1991	2	13.69	63.92	0.71
"2919"	13958	1991	3	17.33	55.44	0.52
"2920"	13958	1991	4	21.71	75.15	1.33
"2921"	13958	1991	5	24.48	77.7	1.16
"2922"	13958	1991	7	28.2	70.39	0.03
"2923"	13958	1991	8	28.68	68.11	0
"2924"	13958	1991	9	24.22	75.31	0.07
"2925"	13958	1991	10	21.75	64.89	0.68
"2926"	13958	1991	11	13.53	64.92	0.87
"2927"	13958	1991	12	12.26	77.57	1.03
"2928"	13958	1992	1	10.05	72.36	0.81
"2929"	13958	1992	2	14.53	68.01	1.38
"2930"	13958	1992	3	17.05	68.89	1.39
"2931"	13958	1992	4	19.82	72.35	1.53
"2932"	13958	1992	5	22.23	78.19	2.32
"2933"	13958	1992	6	27.29	73.24	0.27
"2934"	13958	1992	7	28.07	72.22	0.03
"2935"	13958	1992	8	27.21	65.62	0.1
"2936"	13958	1992	9	25.98	67.12	0.07
"2937"	13958	1992	10	22.15	64.3	0.55
"2938"	13958	1992	11	13.34	65.33	0.83
"2939"	13958	1992	12	12.11	76.53	1.19
"2940"	13958	1993	1	9.91	76.69	0.84
"2941"	13958	1993	2	12.44	70.73	0.79
"2942"	13958	1993	3	15.87	64.74	0.9
"2943"	13958	1993	4	18.98	67	0.77
"2944"	13958	1993	5	22.9	70.37	1.06
"2945"	13958	1993	6	26.69	78.09	0.23
"2946"	13958	1993	7	29.12	66.89	0
"2947"	13958	1993	8	30.18	59.11	0
"2948"	13958	1993	9	27.14	58.03	0
"2949"	13958	1993	10	20.46	63.02	0.42
"2950"	13958	1993	11	13.11	67.21	0.93
"2951"	13958	1993	12	12.49	64.38	0.94
"2952"	13958	1994	1	10.72	70.91	0.81
"2953"	13958	1994	2	12.61	67.93	0.96
"2954"	13958	1994	4	20.46	68.05	0.57
"2955"	13958	1994	5	23.6	75.16	0.71
"2956"	13958	1994	6	28.28	70.17	0.03
"2957"	13958	1994	7	29.95	57.9	0
"2958"	13958	1994	8	28.01	70.33	0.03
"2959"	13958	1994	9	24.63	66.02	0.17
"2960"	13958	1994	10	21.15	73.63	0.74
"2961"	13958	1994	11	17.33	71.82	1
"2962"	13958	1994	12	12.59	76.25	1.42
"2963"	13958	1995	1	11.83	64.44	0.84
"2964"	13958	1995	2	13.34	65.49	0.61
"2965"	13958	1995	3	15.57	70.89	1.19
"2966"	13958	1995	4	19.77	70.92	0.9
"2967"	13958	1995	5	24.04	75.23	0.35
"2968"	13958	1995	6	26.3	69.14	0.17
"2969"	13958	1995	10	21.15	59.66	0.71
"2970"	13958	1995	11	14.74	70.33	1.03
"2971"	13959	1990	1	11.95	63.45	0.84
"2972"	13959	1990	2	12.36	70.02	0.43
"2973"	13959	1990	3	15.42	73.93	0.94
"2974"	13959	1990	4	19.07	72.17	0.47
"2975"	13959	1990	5	24.04	71.55	0.45
"2976"	13959	1990	6	29.95	59.9	0
"2977"	13959	1990	7	28.53	61.38	0.16
"2978"	13959	1990	8	29.87	57.69	0
"2979"	13959	1990	9	26.16	70.11	0.43
"2980"	13959	1990	10	19.27	69.37	0.26
"2981"	13959	1990	11	15.75	75.58	1
"2982"	13959	1990	12	7.64	70.39	0.16
"2983"	13959	1991	1	6.61	82.66	0.23
"2984"	13959	1991	2	12.3	66.28	0.82
"2985"	13959	1991	3	15.87	57.3	0.42
"2986"	13959	1991	4	20.68	74.43	1.2
"2987"	13959	1991	5	23.9	80.23	1.68
"2988"	13959	1991	6	26.98	74.32	0.8
"2989"	13959	1991	7	29.03	66.31	0.03
"2990"	13959	1991	9	23.78	75.27	0.23
"2991"	13959	1991	10	20.29	64.42	0.13
"2992"	13959	1991	11	11.91	67.72	0.53
"2993"	13959	1991	12	10.95	79.97	1.39
"2994"	13959	1992	1	8.74	77.53	0.77
"2995"	13959	1992	2	12.56	73.23	1.21
"2996"	13959	1992	3	16.22	67.84	0.84
"2997"	13959	1992	4	19.61	70.04	0.53
"2998"	13959	1992	5	21.82	77.49	2.35
"2999"	13959	1992	6	26.98	73.46	0.77
"3000"	13959	1992	7	29.46	65.56	0
"3001"	13959	1992	8	27.09	63.46	0.42
"3002"	13959	1992	9	25.85	65.32	0.1
"3003"	13959	1992	10	21.36	61.37	0.35
"3004"	13959	1992	11	12.01	70.39	0.9
"3005"	13959	1992	12	10.24	78.45	1.13
"3006"	13959	1993	1	7.73	79.48	0.61
"3007"	13959	1993	2	10.17	73.17	0.64
"3008"	13959	1993	3	13.7	69.58	0.84
"3009"	13959	1993	4	17.79	69.81	0.73
"3010"	13959	1993	5	22.1	72.03	0.94
"3011"	13959	1993	6	27.26	74.39	0.57
"3012"	13959	1993	7	29.64	63.45	0
"3013"	13959	1993	8	30.08	56.07	0
"3014"	13959	1993	9	25.34	63.83	0.23
"3015"	13959	1993	10	17.46	75	1.16
"3016"	13959	1993	11	10.71	74.74	0.97
"3017"	13959	1993	12	9.67	73.99	0.84
"3018"	13959	1994	3	15.08	73.06	0.81
"3019"	13959	1994	6	28.03	72.16	0.2
"3020"	13959	1994	8	28.68	64.48	0.03
"3021"	13959	1994	10	19.64	76.02	1.16
"3022"	13959	1994	12	9.98	83.07	1.26
"3023"	13959	1995	1	9.53	72.82	0.58
"3024"	13959	1995	2	11.15	70.81	0.71
"3025"	13959	1995	4	18.29	74.72	1.03
"3026"	13959	1995	5	22.73	79.21	1.39
"3027"	13959	1995	6	25.54	71.4	0.5
"3028"	13959	1995	7	28.7	68.1	0.06
"3029"	13959	1995	12	9.65	73.03	0.9
"3030"	13962	1990	1	10.02	49.33	0.13
"3031"	13962	1990	2	10.82	57.78	0.11
"3032"	13962	1990	3	13.41	68.25	0.35
"3033"	13962	1990	4	16.79	68.71	0.5
"3034"	13962	1990	5	22.33	59.85	0.13
"3035"	13962	1990	6	29.44	48.6	0
"3036"	13962	1990	7	26.18	60.31	0.52
"3037"	13962	1990	8	27.51	56.21	0
"3038"	13962	1990	9	24.07	66.89	0.5
"3039"	13962	1990	10	17.78	60.99	0.23
"3040"	13962	1990	11	13.53	67.53	0.43
"3041"	13962	1990	12	5.47	60.51	0.26
"3042"	13962	1991	1	5.04	74.55	0.06
"3043"	13962	1991	2	11.06	54.82	0.04
"3044"	13962	1991	3	14.84	46.74	0.06
"3045"	13962	1991	4	19.95	52.06	0.1
"3046"	13962	1991	5	24.13	62.28	0.03
"3047"	13962	1991	6	25.63	64.97	0
"3048"	13962	1991	7	27.7	55.81	0.13
"3049"	13962	1991	8	25.97	65.41	0.48
"3050"	13962	1991	9	21.33	72.06	0.83
"3051"	13962	1991	10	18.21	58.6	0.29
"3052"	13962	1991	11	9.5	64.01	0.33
"3053"	13962	1991	12	8	75.88	0.35
"3054"	13962	1992	1	6	67.4	0.1
"3055"	13962	1992	2	10.17	64.75	0.14
"3056"	13962	1992	3	14.51	57.97	0.19
"3057"	13962	1992	4	18.05	65.37	0.27
"3058"	13962	1992	5	20.17	70.2	1.13
"3059"	13962	1992	6	25.56	67.21	0.23
"3060"	13962	1992	7	26.88	64.4	0.13
"3061"	13962	1992	8	25.03	63.22	0.52
"3062"	13962	1992	9	23.94	60.27	0.27
"3063"	13962	1992	10	19.81	54.74	0.16
"3064"	13962	1992	11	10.3	63.58	0.37
"3065"	13962	1992	12	8.07	69.04	0
"3066"	13962	1993	1	5.69	73.45	0.19
"3067"	13962	1993	2	7.71	68.57	0.14
"3068"	13962	1993	3	12.33	59.47	0.26
"3069"	13962	1993	4	17.35	55.23	0.2
"3070"	13962	1993	5	21.34	61.65	0.13
"3071"	13962	1993	6	26.25	64.17	0.1
"3072"	13962	1993	7	29.56	51.28	0
"3073"	13962	1993	8	28.33	52.52	0.35
"3074"	13962	1993	9	23.37	59.34	0.47
"3075"	13962	1993	10	16.4	65.94	1.03
"3076"	13962	1993	11	9.56	58.95	0.2
"3077"	13962	1993	12	8.36	59.23	0.16
"3078"	13962	1994	1	6.39	62.72	0.13
"3079"	13962	1994	2	8.11	58.27	0.14
"3080"	13962	1994	4	17.45	57.45	0
"3081"	13962	1994	5	21.26	73.59	1.03
"3082"	13962	1994	6	28.37	55.43	0
"3083"	13962	1994	7	28.52	51.34	0
"3084"	13962	1994	8	27.9	53.24	0.16
"3085"	13962	1994	9	22.25	63.75	0.7
"3086"	13962	1994	10	18.3	69.57	0.68
"3087"	13962	1994	11	12.56	69.25	0.53
"3088"	13962	1994	12	8.5	71.89	0.23
"3089"	13962	1995	2	9.83	60.36	0.21
"3090"	13962	1995	3	11.95	65.86	0.29
"3091"	13962	1995	4	17.41	58.47	0.2
"3092"	13962	1995	6	24.64	63	0.13
"3093"	13962	1995	7	28.33	55.56	0.16
"3094"	13962	1995	8	27.19	63.54	0.19
"3095"	13962	1995	9	23	67.13	0.8
"3096"	13962	1995	10	18.8	50.66	0.42
"3097"	13962	1995	12	7.48	60.2	0.1
"3098"	13963	1990	2	10.37	69.14	0.43
"3099"	13963	1990	4	16.39	68.74	1.07
"3100"	13963	1990	6	27.13	70.23	0.27
"3101"	13963	1990	9	24.62	72.88	0.17
"3102"	13963	1990	10	15.64	72.44	0.9
"3103"	13963	1990	11	13.04	71.73	0.27
"3104"	13963	1990	12	5.71	76.9	0.71
"3105"	13963	1991	1	4.15	79.18	0.16
"3106"	13963	1991	2	9.61	65.03	0.54
"3107"	13963	1991	3	13.43	58.12	0.06
"3108"	13963	1991	4	18.09	78.17	2.2
"3109"	13963	1991	5	23.17	81.34	1.48
"3110"	13963	1991	6	26.06	75.29	0.33
"3111"	13963	1991	7	27.54	70.35	0.13
"3112"	13963	1991	8	26.1	75.45	0.39
"3113"	13963	1991	9	22.33	77.64	0.67
"3114"	13963	1991	10	17.31	71.76	1.35
"3115"	13963	1991	11	9.07	69.13	0.7
"3116"	13963	1991	12	8.05	73.85	0.45
"3117"	13963	1992	1	5.83	70.03	0.16
"3118"	13963	1992	2	10.18	66.54	0.28
"3119"	13963	1992	3	12.31	67.52	0.55
"3120"	13963	1992	4	17.04	67.6	0.67
"3121"	13963	1992	5	20.34	71.99	1.35
"3122"	13963	1992	8	24.25	76.04	1
"3123"	13963	1992	9	21.99	74.41	1.53
"3124"	13963	1992	10	17.53	70.31	0.9
"3125"	13963	1992	11	9.52	73.5	0.67
"3126"	13963	1992	12	6.41	77.92	0.52
"3127"	13963	1993	1	4.68	73.51	0.13
"3128"	13963	1993	2	5.8	67.17	0.04
"3129"	13963	1993	4	14.68	73.16	1.27
"3130"	13963	1993	5	20.16	76.68	1.9
"3131"	13963	1993	6	25.67	76.23	0.4
"3132"	13963	1993	7	29.65	66.87	0
"3133"	13963	1993	8	27.99	74.38	0.1
"3134"	13963	1993	9	22.33	69.48	0.5
"3135"	13963	1993	10	15.56	69.92	0.81
"3136"	13963	1993	11	9.06	70.07	0.47
"3137"	13963	1993	12	7.29	67.57	0.42
"3138"	13963	1994	1	3.27	71.53	0.45
"3139"	13963	1994	2	7.21	70.8	0.36
"3140"	13963	1994	3	12.28	64.69	0.32
"3141"	13963	1994	4	18.3	67.76	0.13
"3142"	13963	1994	5	20.37	74.95	1.42
"3143"	13963	1994	6	27	76.82	0.6
"3144"	13963	1994	8	25.69	74.47	0.65
"3145"	13963	1994	9	22.04	72.53	0.43
"3146"	13963	1994	10	17.31	76.39	1.9
"3147"	13963	1994	11	13.17	75.29	1.1
"3148"	13963	1994	12	7.7	80.66	0.84
"3149"	13963	1995	1	6.1	74.81	0.39
"3150"	13963	1995	2	7.79	58.2	0.25
"3151"	13963	1995	3	13.05	66.38	0.68
"3152"	13963	1995	4	16.92	70.11	1.07
"3153"	13963	1995	5	21.43	75.77	1.19
"3154"	13963	1995	6	25.23	71.13	0.63
"3155"	13963	1995	7	28.15	71.42	0.29
"3156"	13963	1995	8	29.99	64.43	0
"3157"	13963	1995	9	21.9	68.44	0.73
"3158"	13963	1995	10	17.35	64.2	0.42
"3159"	13963	1995	11	9.47	67.09	0.33
"3160"	13964	1990	1	6.99	69.02	0.45
"3161"	13964	1990	2	8.23	71.2	0.5
"3162"	13964	1990	3	12.4	73.88	0.71
"3163"	13964	1990	4	15.51	68.71	1.37
"3164"	13964	1990	5	19.64	75.19	1.1
"3165"	13964	1990	6	27.11	69.35	0.5
"3166"	13964	1990	7	27.24	66.64	0.35
"3167"	13964	1990	8	26.89	71.78	0.23
"3168"	13964	1990	9	24.31	71.71	1.3
"3169"	13964	1990	10	15.17	69.64	0.81
"3170"	13964	1990	11	12.06	70.3	0.53
"3171"	13964	1990	12	3.13	80.07	0.35
"3172"	13964	1991	1	2.48	84.26	0.1
"3173"	13964	1991	2	8.61	64.06	0.29
"3174"	13964	1991	3	12.52	59.04	0.03
"3175"	13964	1991	4	17.45	72.93	1
"3176"	13964	1991	5	22.97	76.4	1.61
"3177"	13964	1991	6	25.74	73.44	1.03
"3178"	13964	1991	7	27.67	64.78	0.23
"3179"	13964	1991	8	26.15	71.31	1.06
"3180"	13964	1991	9	21.64	75.03	0.7
"3181"	13964	1991	10	16.81	69.89	1.03
"3182"	13964	1991	11	7.78	70.43	0.4
"3183"	13964	1991	12	7.34	78.14	0.35
"3184"	13964	1992	1	4.93	76.25	0.1
"3185"	13964	1992	2	9.48	67.22	0.34
"3186"	13964	1992	3	11.98	65.4	0.16
"3187"	13964	1992	4	16.77	67.77	0.9
"3188"	13964	1992	5	19.49	75.27	1.97
"3189"	13964	1992	6	23.61	79.28	2.33
"3190"	13964	1992	7	26.9	75.26	0.55
"3191"	13964	1992	8	23.99	75.43	1.58
"3192"	13964	1992	9	21.24	79.27	2.57
"3193"	13964	1992	10	16.81	70.92	1.1
"3194"	13964	1992	11	8.35	77.03	0.67
"3195"	13964	1992	12	5.27	78.77	0.16
"3196"	13964	1993	1	3.77	76.95	0.03
"3197"	13964	1993	2	4.34	73.88	0.11
"3198"	13964	1993	3	9.57	67.36	0.13
"3199"	13964	1993	4	14.53	68.75	0.7
"3200"	13964	1993	5	19.8	73.83	1.35
"3201"	13964	1993	6	25.12	76.51	1.07
"3202"	13964	1993	7	30.15	60.74	0
"3203"	13964	1993	8	28.96	66.06	0.23
"3204"	13964	1993	9	21.87	71.75	0.8
"3205"	13964	1993	10	14.47	72.51	0.97
"3206"	13964	1993	11	7.75	70.58	0.5
"3207"	13964	1993	12	6.31	66.75	0.16
"3208"	13964	1994	1	2.28	73.81	0.26
"3209"	13964	1994	2	5.9	67.37	0
"3210"	13964	1994	3	12.59	58.44	0.1
"3211"	13964	1994	4	17.8	63.74	0.3
"3212"	13964	1994	5	20.75	70.88	0.52
"3213"	13964	1994	6	27.56	70.35	0.23
"3214"	13964	1994	7	26.6	73.11	0.26
"3215"	13964	1994	8	25.22	74.27	0.87
"3216"	13964	1994	9	21.69	70.8	0.43
"3217"	13964	1994	12	6.31	79.68	0.35
"3218"	13964	1995	4	15.71	69.73	0.53
"3219"	13964	1995	6	23.85	75.75	1.27
"3220"	13964	1995	11	8.66	65.43	0
"3221"	13966	1990	1	8.9	54.36	0.16
"3222"	13966	1990	2	9.11	65.86	0.11
"3223"	13966	1990	3	12.82	73.41	0.87
"3224"	13966	1990	4	16.23	71.22	1.07
"3225"	13966	1990	5	22.08	67.1	0.58
"3226"	13966	1990	6	29.2	56.61	0.03
"3227"	13966	1990	7	27.85	58.89	0.39
"3228"	13966	1990	8	28.56	60.58	0.13
"3229"	13966	1990	9	25.52	66.73	0.53
"3230"	13966	1990	10	17.6	63.67	0.23
"3231"	13966	1990	11	13.15	68.3	0.27
"3232"	13966	1990	12	3.38	66.54	0.19
"3233"	13966	1991	2	10.9	54.17	0.04
"3234"	13966	1991	3	13.72	51.94	0.06
"3235"	13966	1991	4	18.58	61.85	0.57
"3236"	13966	1991	5	23.27	72.28	1.42
"3237"	13966	1991	6	26.36	66.9	0.57
"3238"	13966	1991	7	29.31	54.7	0.03
"3239"	13966	1991	8	26.79	67	0.55
"3240"	13966	1991	9	21.52	77.68	0.8
"3241"	13966	1991	10	17.78	62.72	0.42
"3242"	13966	1991	11	8.6	66.08	0.43
"3243"	13966	1991	12	8.01	76.23	0.32
"3244"	13966	1992	1	6.05	72.01	0.16
"3245"	13966	1992	2	10.49	68.28	0.28
"3246"	13966	1992	3	13.43	66.28	0.26
"3247"	13966	1992	4	17.49	69.04	0.53
"3248"	13966	1992	5	20.46	70.31	1.87
"3249"	13966	1992	6	25.41	71.94	0.43
"3250"	13966	1992	7	28.03	65.35	0.26
"3251"	13966	1992	8	25.42	64.07	0.32
"3252"	13966	1992	9	23.57	66.8	0.5
"3253"	13966	1992	10	18.84	59.71	0.16
"3254"	13966	1992	11	9.65	68.48	0.43
"3255"	13966	1992	12	6.47	74.16	0.35
"3256"	13966	1993	1	4.65	76.1	0.13
"3257"	13966	1993	2	6.24	71.68	0.11
"3258"	13966	1993	3	11.11	65.55	0.39
"3259"	13966	1993	4	15.95	64.71	0.33
"3260"	13966	1993	5	19.93	78.26	2.03
"3261"	13966	1993	6	25.79	72.46	1.13
"3262"	13966	1993	7	29.87	57.72	0
"3263"	13966	1993	8	28.4	57.64	0.32
"3264"	13966	1993	9	22.93	67.35	0.97
"3265"	13966	1993	10	14.85	71.03	1.45
"3266"	13966	1993	11	8.34	64.28	0.4
"3267"	13966	1993	12	6.93	67.63	0.45
"3268"	13966	1994	2	5.39	64	0.07
"3269"	13966	1994	3	12.79	59.86	0.23
"3270"	13966	1994	4	16.74	59.66	0.03
"3271"	13966	1994	5	20.56	76.51	1.97
"3272"	13966	1994	6	28.07	62.46	0.17
"3273"	13966	1994	9	23.24	62	0.63
"3274"	13966	1994	10	18.18	70.93	1.32
"3275"	13966	1994	12	7.42	76.07	0.52
"3276"	13966	1995	2	8.7	60.2	0.25
"3277"	13966	1995	4	16.54	66.1	0.7
"3278"	13966	1995	5	20.15	71.59	1
"3279"	13966	1995	7	29.08	60.42	0
"3280"	13966	1995	10	18.25	53.97	0.39
"3281"	13966	1995	11	11.42	56.31	0.03
"3282"	13967	1990	1	7.75	53.56	0.06
"3283"	13967	1990	2	7.24	63.96	0
"3284"	13967	1990	3	11.4	70.51	0.77
"3285"	13967	1990	4	14.92	64.21	0.6
"3286"	13967	1990	5	20.41	68.79	0.55
"3287"	13967	1990	6	27.77	60.44	0.03
"3288"	13967	1990	7	26.68	61.51	0.19
"3289"	13967	1990	8	27.39	63.72	0.13
"3290"	13967	1990	9	24.38	66.2	0.8
"3291"	13967	1990	10	15.77	63.05	0.26
"3292"	13967	1990	11	12.41	65.35	0.17
"3293"	13967	1990	12	1.81	67.36	0.06
"3294"	13967	1991	1	1.46	76.29	0.03
"3295"	13967	1991	2	9.39	51.5	0.07
"3296"	13967	1991	3	12.07	53.51	0.06
"3297"	13967	1991	4	16.87	67.45	0.63
"3298"	13967	1991	5	22.26	76.46	1.74
"3299"	13967	1991	6	25.46	70.75	0.5
"3300"	13967	1991	7	27.77	60.18	0.26
"3301"	13967	1991	8	26.98	60.94	0.16
"3302"	13967	1991	9	20.98	74.09	0.87
"3303"	13967	1991	10	16.56	61.4	0.42
"3304"	13967	1991	11	6.74	70.49	0.5
"3305"	13967	1991	12	6.66	76.04	0.23
"3306"	13967	1992	1	5.31	69.86	0.06
"3307"	13967	1992	2	9.49	66.06	0.17
"3308"	13967	1992	4	16.21	68.55	0.43
"3309"	13967	1992	5	19	70.8	1.39
"3310"	13967	1992	6	23.31	75.66	0.87
"3311"	13967	1992	7	26.99	67.86	0.16
"3312"	13967	1992	8	23.52	72.09	0.55
"3313"	13967	1992	9	22.11	69.52	0.33
"3314"	13967	1992	12	3.93	75.91	0.29
"3315"	13967	1993	1	2.23	77.07	0.13
"3316"	13967	1993	2	3.52	76.33	0.14
"3317"	13967	1993	4	13.57	66.84	0.2
"3318"	13967	1993	6	24.65	76.65	1.33
"3319"	13967	1993	7	28.56	62.49	0
"3320"	13967	1993	8	27.45	61.54	0.81
"3321"	13967	1993	10	13.23	73.39	1.45
"3322"	13967	1993	11	6.63	64.41	0.27
"3323"	13967	1993	12	5.21	66.76	0.26
"3324"	13967	1994	2	3.22	64.2	0.11
"3325"	13967	1994	3	11.3	61.08	0.06
"3326"	13967	1994	4	14.73	66.23	0.47
"3327"	13967	1994	5	19.34	77.45	2.19
"3328"	13967	1994	7	26.26	65.94	0.55
"3329"	13967	1994	9	21.03	68.99	1.17
"3330"	13967	1994	10	16.5	72.19	1.03
"3331"	13967	1994	11	9.82	75	0.87
"3332"	13967	1994	12	5.21	79.57	0.19
"3333"	13967	1995	2	6.73	59.42	0.18
"3334"	13967	1995	4	13.79	71.86	0.7
"3335"	13967	1995	5	18.02	77.72	1.71
"3336"	13967	1995	6	22.6	74.01	1.1
"3337"	13967	1995	8	27.36	67.7	0
"3338"	13967	1995	9	21.15	74.26	1.27
"3339"	13967	1995	11	9.23	58.63	0
"3340"	13968	1990	1	8.15	55.6	0.23
"3341"	13968	1990	2	7.4	64.12	0
"3342"	13968	1990	3	11.72	69.37	0.68
"3343"	13968	1990	4	15.21	62.61	0.57
"3344"	13968	1990	5	19.86	70.96	0.32
"3345"	13968	1990	6	27.99	62.86	0.13
"3346"	13968	1990	7	28.08	57.15	0.03
"3347"	13968	1990	8	28.39	60.1	0
"3348"	13968	1990	9	25.06	62.6	0.63
"3349"	13968	1990	10	16.13	62.96	0.1
"3350"	13968	1990	11	13.42	61.94	0.17
"3351"	13968	1990	12	2.91	68.08	0.13
"3352"	13968	1991	1	1.42	77.08	0
"3353"	13968	1991	2	9.22	54.95	0
"3354"	13968	1991	3	12.66	54.82	0.06
"3355"	13968	1991	4	17.5	67.34	0.23
"3356"	13968	1991	5	23.26	73.54	0.68
"3357"	13968	1991	6	26.68	67.77	0.23
"3358"	13968	1991	7	29.25	55.92	0
"3359"	13968	1991	8	27.85	59.8	0.26
"3360"	13968	1991	9	22.1	69.75	0.2
"3361"	13968	1991	10	17.25	63.83	0.35
"3362"	13968	1991	11	7.54	65.79	0.27
"3363"	13968	1991	12	6.96	72.41	0.1
"3364"	13968	1992	1	5.86	67.32	0.03
"3365"	13968	1992	2	9.79	63.56	0.17
"3366"	13968	1992	3	12.41	61.24	0.29
"3367"	13968	1992	4	16.72	67.13	0.6
"3368"	13968	1992	5	19.62	71.13	1.32
"3369"	13968	1992	6	23.56	75.28	1.37
"3370"	13968	1992	7	27.55	66.48	0.32
"3371"	13968	1992	8	24.53	67.75	0.1
"3372"	13968	1992	9	22.21	68.44	0.33
"3373"	13968	1992	10	15.98	67.74	0.39
"3374"	13968	1992	12	3.68	77.38	0.06
"3375"	13968	1993	2	3.18	74.23	0.11
"3376"	13968	1993	4	13.57	67.82	0.23
"3377"	13968	1993	6	24.83	77.09	0.43
"3378"	13968	1993	7	29.18	65.1	0
"3379"	13968	1993	8	28.27	62.78	0.55
"3380"	13968	1993	9	20.39	75.44	1.53
"3381"	13968	1993	11	6.85	65.84	0.43
"3382"	13968	1993	12	5.78	65.73	0.19
"3383"	13968	1994	2	4.05	67.12	0.14
"3384"	13968	1994	3	11.85	59.01	0.03
"3385"	13968	1994	4	15.46	65.52	0.23
"3386"	13968	1994	5	20.28	71.56	0.81
"3387"	13968	1994	6	26.94	69.74	0.53
"3388"	13968	1994	7	26.27	71.57	0.35
"3389"	13968	1994	8	25.81	71.38	0.84
"3390"	13968	1994	9	21.51	72.7	1.13
"3391"	13968	1994	10	16.96	72.32	1.35
"3392"	13968	1994	12	5.36	81.43	0.29
"3393"	13968	1995	1	4.05	71.1	0.1
"3394"	13968	1995	4	14.79	70.84	0.9
"3395"	13968	1995	5	18.74	78.1	1.55
"3396"	13968	1995	9	21.08	73.47	0.83
"3397"	13968	1995	10	17.13	58.41	0.19
"3398"	13970	1990	1	13.83	77.26	1.97
"3399"	13970	1990	2	15.67	74.45	1.18
"3400"	13970	1990	3	17.08	75.35	1.52
"3401"	13970	1990	4	19.7	71.86	0.87
"3402"	13970	1990	5	24.46	72.8	0.42
"3403"	13970	1990	6	28.17	73.27	0.07
"3404"	13970	1990	7	27.09	77.77	0.1
"3405"	13970	1990	8	27.64	72.48	0.03
"3406"	13970	1990	9	25.45	78.38	0.4
"3407"	13970	1990	12	13.36	76.76	1.68
"3408"	13970	1991	1	10.28	80.78	1.35
"3409"	13970	1991	2	13.89	70.58	1.04
"3410"	13970	1991	3	17.09	69.05	0.68
"3411"	13970	1991	4	21.47	80.27	2.23
"3412"	13970	1991	5	24.49	85.01	1.29
"3413"	13970	1991	6	26.76	76.9	0.07
"3414"	13970	1991	7	27.89	75.21	0
"3415"	13970	1991	8	26.97	77.14	0.35
"3416"	13970	1991	9	24.4	77.79	0.2
"3417"	13970	1991	10	20.66	73.92	1.1
"3418"	13970	1991	11	12.74	68.36	0.87
"3419"	13970	1991	12	13.39	71.8	0.77
"3420"	13970	1992	1	10.39	71.78	0.81
"3421"	13970	1992	2	14.26	70.43	1.34
"3422"	13970	1992	3	16.34	71.45	1.32
"3423"	13970	1992	4	19.34	71.23	1.43
"3424"	13970	1992	5	22.85	69.59	1.13
"3425"	13970	1992	7	27.96	77.69	0.23
"3426"	13970	1992	8	25.72	80.98	0.84
"3427"	13970	1992	9	24.91	81.01	0.9
"3428"	13970	1992	10	20.24	77.72	3.19
"3429"	13970	1992	11	12.42	80.03	1.5
"3430"	13970	1992	12	13.34	85.45	2.81
"3431"	13970	1993	1	11.97	80.36	1.71
"3432"	13970	1993	2	12.14	66.04	0.46
"3433"	13970	1993	3	14.92	71.17	1.71
"3434"	13970	1993	4	17.86	72.77	1.13
"3435"	13970	1993	8	27.46	81.53	0.06
"3436"	13970	1993	9	24.84	77.61	0.93
"3437"	13970	1993	10	18.92	78.22	2.32
"3438"	13970	1993	12	9.99	77.02	1.16
"3439"	13970	1994	1	8.53	71.93	0.65
"3440"	13970	1994	2	12.22	74.96	1.54
"3441"	13970	1994	3	15.43	77.43	1.35
"3442"	13970	1994	4	20.21	80.88	2.33
"3443"	13970	1994	7	26.06	84.31	0.45
"3444"	13970	1995	1	10.73	78.19	1.26
"3445"	13970	1995	2	12.95	73.43	1.21
"3446"	13970	1995	4	20.11	80.96	2.37
"3447"	13970	1995	5	24.7	85.84	1.45
"3448"	13970	1995	11	14.09	73.73	0.9
"3449"	13984	1990	1	2.65	59.93	0
"3450"	13984	1990	2	1.64	58.23	0
"3451"	13984	1990	3	7.49	70.85	0.13
"3452"	13984	1990	4	10.97	65	0.2
"3453"	13984	1990	5	15.7	74.84	0.87
"3454"	13984	1990	6	24.75	65.82	0.13
"3455"	13984	1990	7	25.85	58.11	0.42
"3456"	13984	1990	8	25.76	63.86	0.65
"3457"	13984	1990	9	22.63	54.28	0.27
"3458"	13984	1990	10	13.91	55.84	0.06
"3459"	13984	1990	11	8.17	63.25	0.17
"3460"	13984	1990	12	-3.29	67.38	0.03
"3461"	13984	1991	1	-4.15	73.97	0
"3462"	13984	1991	2	4.88	56.89	0
"3463"	13984	1991	3	7.95	56.91	0
"3464"	13984	1991	4	12.94	68.23	0.17
"3465"	13984	1991	5	19.44	75.88	1.45
"3466"	13984	1991	6	25.14	64.5	0.4
"3467"	13984	1991	7	27.71	50.64	0
"3468"	13984	1991	8	25.08	60.09	0.39
"3469"	13984	1991	9	20.85	51.94	0.17
"3470"	13984	1991	10	13.14	51.1	0.16
"3471"	13984	1991	11	1.24	77.58	0.07
"3472"	13984	1991	12	2.38	75.22	0.06
"3473"	13984	1992	1	2.28	71.52	0.03
"3474"	13984	1992	2	4.59	70.61	0
"3475"	13984	1992	3	7.52	67.37	0.26
"3476"	13984	1992	4	12.1	68.26	0.37
