Station	Year	Month	C	RH	Blight
14944	1994	9	18.21	73	1.93
14944	1994	10	11.02	70.26	1.26
14944	1994	11	2.59	70.57	0.13
14944	1994	12	-5.58	88.02	0
14944	1995	1	-7.57	85.36	0
14944	1995	2	-5.09	79.12	0
14944	1995	3	1.49	79.71	0.45
14944	1995	4	5.42	75.11	0.33
14944	1995	5	13.37	72.8	1.06
14944	1995	6	21.06	69.5	1.63
14944	1995	7	23.77	69.73	2.1
14944	1995	8	24.74	75.42	1.77
14944	1995	9	15.71	74.18	1.57
14944	1995	10	8.63	75.55	0.19
14944	1995	12	-4.87	79.54	0
14991	1990	1	-3.89	73.14	0
14991	1990	2	-6.35	68.8	0
14991	1990	4	8.13	58.74	0.47
14991	1990	5	13.21	61.83	0.58
14991	1990	6	20.09	69.44	1.27
14991	1990	7	21.51	67.04	0.71
14991	1990	8	20.91	74.15	1.74
14991	1990	9	16.56	72.82	1.27
14991	1990	11	2.93	64.65	0
14991	1991	1	-11.44	74.36	0
14991	1991	2	-4.92	73.49	0
14991	1991	3	0.78	70.17	0.16
14991	1991	4	9.41	62.39	0.17
14991	1991	5	16.71	73.36	1.42
14991	1991	6	22.33	66.3	0.73
14991	1991	7	21.34	70.22	1.13
14991	1991	8	21.2	70.12	0.77
14991	1991	9	14.54	71.01	1.23
14991	1991	10	7.74	67.8	0.52
14991	1991	11	-4.17	80.2	0.13
14991	1991	12	-5.83	79.44	0
14991	1992	1	-6.31	80.48	0
14991	1992	2	-2.52	77.49	0
14991	1992	3	-0.97	74.04	0.39
14991	1992	4	6.07	67.03	0.2
14991	1992	5	15.51	53.46	0
14991	1992	6	17.85	63.72	0.37
14991	1992	7	18.71	71.43	1
14991	1992	8	18.1	68.74	1.29
14991	1992	9	14.88	71.98	1.07
14991	1992	11	-0.29	76.09	0
14991	1992	12	-6.16	79.09	0
14991	1993	2	-8.9	76.26	0
14991	1993	3	-1.55	69.76	0
14991	1993	5	13.8	65.44	0.94
14991	1993	6	17.73	70.11	1.73
14991	1993	7	21.12	72.97	1.29
14991	1993	8	20.49	75.63	1.06
14991	1993	9	11.95	73.59	0.53
14991	1993	10	7.04	65.23	0.16
14991	1993	11	-0.71	72.42	0
14991	1993	12	-5.5	73.76	0
14991	1994	1	-16.33	67.92	0
14991	1994	2	-10.25	67.12	0
14991	1994	3	0.95	64.31	0
14991	1994	4	6.9	57.56	0.17
14991	1994	5	15.62	54.35	0.19
14991	1994	6	20.78	66.18	0.57
14991	1994	7	20.53	73.52	1.42
14991	1994	8	18.89	72.62	1.06
14991	1994	9	16.97	78.1	2
14991	1994	10	10.31	68.28	0.39
14991	1994	11	2.75	69.23	0.03
14991	1994	12	-4.31	79.11	0
14991	1995	1	-7.91	74.48	0
14991	1995	2	-8.07	66.41	0
14991	1995	3	1.29	69.68	0.13
14991	1995	4	4.82	58.81	0
14991	1995	5	13.82	57.42	0
14991	1995	6	21.42	66.85	1.13
14991	1995	7	22.28	72.06	1.16
14991	1995	8	22.86	78.67	2.45
14991	1995	11	-3.5	77.78	0
14991	1995	12	-8.64	74.6	0
21504	1990	3	21.42	77.59	1.58
21504	1990	4	22.75	78.9	1.63
21504	1990	5	23.19	77.62	1.23
21504	1990	6	23.58	80.5	2.37
21504	1990	7	24.13	82.11	1.65
21504	1990	8	24.83	80.43	0.35
21504	1990	9	24.55	83.48	1.37
21504	1990	10	23.94	83.92	1.19
21504	1990	11	23.37	87.42	2.53
21504	1990	12	21.85	81.24	3.23
21504	1991	1	21.8	77.12	2.03
21504	1991	2	22.17	77.68	1.64
21504	1991	3	21.34	82.17	3.39
21504	1991	4	22.2	81.1	2.63
21504	1991	5	23.22	77.23	1.74
21504	1991	6	23.67	78.71	1.73
21504	1991	7	24.26	81.36	1.1
21504	1991	8	24.65	85.88	1.39
21504	1991	9	24.81	81.95	1.2
21504	1991	10	24.13	79.5	0.77
21504	1991	11	23.74	82.87	0.9
21504	1991	12	22.11	79.13	1.97
21504	1992	1	21.35	72.63	0.39
21504	1992	2	21.59	72	0.52
21504	1992	3	21.9	69.9	0.35
21504	1992	4	22.2	76.65	1.7
21504	1992	5	23.73	76.28	1.1
21504	1992	6	24.08	80.06	2.47
21504	1992	7	24.19	82.5	2.06
21504	1992	8	24.58	83.5	0.58
21504	1992	9	25.02	82.67	0.57
21504	1992	10	24.86	77.87	0.45
21504	1992	11	23.35	84.09	1.9
21504	1992	12	22.31	83.79	4.13
21504	1993	1	21.37	74.7	0.81
21504	1993	2	20.85	71.35	0.61
21504	1993	3	21.53	76.99	1.94
21504	1993	4	22.63	76.68	1.97
21504	1993	5	22.55	78.06	1.94
21504	1993	6	23.56	79.97	2.53
21504	1993	7	23.91	83.11	1.71
21504	1993	8	24.77	81.39	0.94
21504	1993	9	24.73	78.95	0.9
21504	1993	10	24.04	81.17	1.19
21504	1993	11	22.47	80.31	1.87
21504	1993	12	21.36	79.68	2.68
21504	1994	1	20.61	79.72	2.19
21504	1994	2	21.38	86.27	4.39
21504	1994	3	21.61	78.89	1.84
21504	1994	4	22.83	79.27	2.07
21504	1994	5	23.37	80.51	2.45
21504	1994	6	24.06	82.39	1.57
21504	1994	7	25.28	82.7	0.97
21504	1994	8	25.44	83.24	0.97
21504	1994	9	25.11	83.79	1
21504	1994	10	24.51	81.17	0.61
21504	1994	11	23.07	87.71	3.1
21504	1994	12	22.05	77.57	1.45
21504	1995	1	22.14	74.45	0.84
21504	1995	2	22.41	73.21	1.29
21504	1995	3	23.41	76.72	1.35
21504	1995	4	23.05	78.73	1.8
21504	1995	5	23.89	80.55	2
21504	1995	6	24.68	78.73	0.67
21504	1995	7	25.02	82.93	0.58
21504	1995	8	24.84	81.35	0.13
21504	1995	9	25.37	74	0
21504	1995	10	23.86	81.23	1.61
21504	1995	11	23.55	81.62	1.37
21504	1995	12	23.12	77.17	1.03
22521	1990	1	23.15	71.96	0.48
22521	1990	2	21.47	68.7	0.25
22521	1990	3	22.46	67.54	0.16
22521	1990	4	24.26	68.63	0
22521	1990	5	24.93	61.78	0
22521	1990	6	25.95	61.79	0
22521	1990	7	26.49	63.74	0
22521	1990	8	27.31	61.76	0
22521	1990	9	27.27	64.68	0
22521	1990	10	26.52	64.87	0
22521	1990	11	24.8	71.83	0.17
22521	1990	12	22.95	70.85	0.16
22521	1991	1	22.26	69.97	0
22521	1991	2	22.82	72.9	0.18
22521	1991	3	22.43	68.06	0.32
22521	1991	4	23.91	65.37	0.2
22521	1991	5	25.01	62.53	0
22521	1991	6	25.77	63.14	0
22521	1991	7	26.7	62.02	0
22521	1991	8	27.4	62.57	0
22521	1991	9	27.02	64.86	0
22521	1991	10	26.2	68.27	0.06
22521	1991	11	25.9	68.43	0
22521	1991	12	24	66.57	0.16
22521	1992	1	22.35	68.21	0
22521	1992	2	22.49	67.01	0
22521	1992	3	23.36	64.21	0
22521	1992	4	24.04	64.01	0
22521	1992	5	25.15	67.52	0
22521	1992	6	26.74	62.23	0
22521	1992	7	26.86	63.84	0
22521	1992	8	27.21	64.54	0
22521	1992	9	26.94	71.05	0.1
22521	1992	10	25.91	72.87	0.03
22521	1992	11	24.56	72.24	0
22521	1992	12	24.22	73.89	0.42
22521	1993	1	21.42	70.94	0.81
22521	1993	2	21.61	67.43	0.75
22521	1993	3	22.96	63.24	0
22521	1993	4	24.58	64.11	0
22521	1993	5	24.67	64.33	0
22521	1993	6	26.22	64.27	0
22521	1993	7	26.44	66.99	0
22521	1993	8	26.77	67.95	0.06
22521	1993	9	26.8	69.05	0
22521	1993	10	25.92	68.38	0.06
22521	1993	11	24.18	67.41	0
22521	1993	12	23.4	67.5	0.19
22521	1994	1	21.84	70.76	0.52
22521	1994	2	22.68	76.83	1.43
22521	1994	3	22.58	69.98	0.52
22521	1994	4	23.86	67.92	0
22521	1994	5	25.69	65.74	0
22521	1994	6	26.57	64.66	0
22521	1994	7	27.63	66.32	0
22521	1994	8	28.36	64.67	0
22521	1994	9	28.12	68.55	0.03
22521	1994	10	27.44	68.02	0
22521	1994	11	26.27	66.49	0
22521	1994	12	24.14	67.88	0.16
22521	1995	1	23.21	71.51	0.42
22521	1995	2	22.83	77.17	2.11
22521	1995	3	23.93	75.62	0.39
22521	1995	4	24.09	70.13	0.4
22521	1995	5	25.45	68.36	0.16
22521	1995	6	26.85	69.92	0
22521	1995	7	27.81	66.8	0
22521	1995	8	27.9	64.7	0
22521	1995	9	28.03	66.66	0
22521	1995	10	27.27	65.4	0
22521	1995	11	26.36	73.65	0.03
22521	1995	12	25.79	74.07	0.17
22536	1990	1	22.4	77.69	1.19
22536	1990	2	20.72	73.82	0.25
22536	1990	3	21.87	73.94	0
22536	1990	4	22.89	79.58	1.23
22536	1990	6	24.94	74.22	0
22536	1990	7	25.52	71.17	0
22536	1990	8	26.28	67.96	0
22536	1990	9	26.42	73.08	0.03
22536	1990	10	25.78	73.22	0
22536	1990	11	23.72	79.65	0.43
22536	1990	12	22.09	76.38	0.19
22536	1991	1	21.74	73.07	0.16
22536	1991	2	22.12	75.42	0.18
22536	1991	3	21.65	74.59	1.48
22536	1991	4	23.13	75.75	0.17
22536	1991	5	24.09	72.71	0
22536	1991	6	24.59	74.89	0.17
22536	1991	7	25.63	73.43	0
22536	1991	8	25.99	76.04	0.06
22536	1991	9	25.72	75.7	0.03
22536	1991	10	25.24	77.01	0.23
22536	1991	11	24.76	79.61	0.47
22536	1991	12	23.2	74.83	0.58
22536	1992	1	21.13	74.7	0.74
22536	1992	2	21.16	72.21	0.38
22536	1992	3	22.34	73.24	0.19
22536	1992	4	22.41	72.65	0.33
22536	1992	5	23.6	75.17	0.52
22536	1992	6	25.65	73.18	0
22536	1992	7	25.94	74.23	0.06
22536	1992	8	26.25	73.74	0
22536	1992	9	26.23	76.76	0.03
22536	1992	10	25.17	77.16	0.06
22536	1992	11	23.83	75	0.07
22536	1992	12	23.54	79.08	1.13
22536	1993	1	20.68	70.48	0
22536	1993	2	21.32	68.57	0
22536	1993	3	22.16	67.95	0
22536	1993	4	23.8	71.41	0.2
22536	1993	5	23.91	71.29	0.16
22536	1993	6	25.55	71.74	0
22536	1993	7	25.85	73.47	0
22536	1993	8	26.35	72.63	0
22536	1993	9	26.43	72.43	0
22536	1993	10	25.19	73.87	0.06
22536	1993	11	23.93	71.61	0
22536	1993	12	23.08	72.52	0
22536	1994	1	21.12	71.09	0
22536	1994	2	22.27	77.17	0.71
22536	1994	3	21.97	72.99	0.16
22536	1994	4	23.12	75.26	0
22536	1994	5	24.39	78.61	0.16
22536	1994	6	25.01	78.2	0.07
22536	1994	7	26.15	77.92	0.13
22536	1994	8	26.94	75.59	0
22536	1994	9	26.77	73.69	0.03
22536	1994	10	26.09	73.43	0.03
22536	1994	11	25.24	70.88	0
22536	1994	12	23.31	68.95	0
22536	1995	1	22.44	67.21	0
22536	1995	2	21.66	70.8	0.21
22536	1995	3	22.87	71.48	0
22536	1995	4	22.88	74.8	0
22536	1995	5	24.01	74.18	0
22536	1995	6	25.46	75.1	0.07
22536	1995	7	26.39	75.26	0
22536	1995	8	26.21	76.86	0
22536	1995	9	26.05	78.46	0.3
22536	1995	10	25.95	75.03	0.35
22536	1995	11	24.77	80.75	0.23
22536	1995	12	23.99	79.39	0.97
23009	1990	1	5.61	43.33	0
23009	1990	2	7.94	39.43	0
23009	1990	3	11.68	38.92	0
23009	1990	4	16.8	37.73	0
23009	1990	5	22.05	29.18	0
23009	1990	6	30.06	27.13	0
23009	1990	7	26.05	51.01	0.16
23009	1990	8	25.1	53.26	0
23009	1990	9	22.9	60.31	0.17
23009	1990	10	16.82	43.53	0.23
23009	1990	11	10.58	51.87	0
23009	1990	12	4.59	45.28	0.06
23009	1991	1	3.79	64.38	0
23009	1991	2	9.59	43.56	0
23009	1991	3	12.88	28.98	0
23009	1991	4	18.4	26.18	0
23009	1991	5	23.77	31.54	0
23009	1991	6	26.46	39.05	0
23009	1991	7	25.53	56.95	0.23
23009	1991	8	25.16	59.69	0
23009	1991	9	19.27	69.66	0.8
23009	1991	10	15.91	47.05	0
23009	1991	12	4.78	68.76	0.26
23009	1992	1	3.03	67.66	0.06
23009	1992	2	8.34	53.66	0
23009	1992	3	12.4	42.75	0
23009	1992	4	17.42	47.73	0
23009	1992	5	18.87	60.92	0.97
23009	1992	6	24.02	52.27	0
23009	1992	7	26.68	50.25	0.16
23009	1992	8	25.61	53.17	0
23009	1992	9	23.2	45.07	0.2
23009	1992	10	17.52	48.7	0.55
23009	1992	11	7.06	49.13	0.07
23009	1992	12	4.34	63.9	0.03
23009	1993	1	5.02	67.06	0.06
23009	1993	2	7.15	53.42	0.14
23009	1993	3	12.18	40.31	0
23009	1993	4	17.16	34.71	0
23009	1993	5	21.5	37.52	0
23009	1993	6	26.62	39.75	0
23009	1993	7	27.78	49.05	0.16
23009	1993	8	25.87	52.99	0.48
23009	1993	9	22.3	45.54	0
23009	1993	10	14.75	52.27	0.13
23009	1993	11	6.91	59.07	0.17
23009	1993	12	4.95	45.51	0
23009	1994	1	4.47	52.68	0
23009	1994	2	7.34	50.96	0
23009	1994	3	12.45	51.39	0.06
23009	1994	4	16.5	36.92	0
23009	1995	7	28.32	36.66	0
23009	1995	8	27.79	45.92	0
23009	1995	10	17.13	37.46	0
23009	1995	11	11.3	45.59	0
23009	1995	12	6.1	50.86	0
23023	1990	1	8.07	47.72	0
23023	1990	2	9.79	48.97	0
23023	1990	3	12.89	59.19	0.97
23023	1990	4	17.56	60.47	0.77
23023	1990	5	23.29	46.67	0.16
23023	1990	6	30.2	41.67	0
23023	1990	7	25.56	60.92	0.9
23023	1990	8	25.6	62.59	0.87
23023	1990	9	22.75	72.28	2.5
23023	1990	10	17.09	59.89	0.84
23023	1990	11	12.28	65.25	0.73
23023	1990	12	5.65	54.67	0.1
23023	1991	1	4.54	76.06	0.68
23023	1991	2	10.02	53.66	0
23023	1991	3	13.99	37.75	0
23023	1991	4	19.46	38.92	0.27
23023	1991	5	24.68	48.09	0.16
23023	1991	6	26.01	56.84	0.2
23023	1991	7	25.79	63.87	1.61
23023	1991	8	24.72	66.4	0.74
23023	1991	9	20.2	72.24	1.73
23023	1991	10	17.31	56.64	0.35
23023	1991	11	8.2	63.06	0.73
23023	1991	12	7.17	72.69	1.19
23023	1992	1	5.02	68.77	0.32
23023	1992	2	10.15	59.81	0.48
23023	1992	3	13.78	50.76	0.68
23023	1992	4	17.25	60.89	0.7
23023	1992	5	19.49	65.79	1.68
23023	1992	6	24.86	67.66	1.93
23023	1992	7	26.27	61.9	1.45
23023	1992	8	24.42	67.67	2.1
23023	1992	9	23.36	56.46	0.53
23023	1992	10	18.9	50.72	0.16
23023	1992	11	9.16	57.38	0.33
23023	1992	12	7.32	63.96	0.58
23023	1993	1	5.76	72.77	0.29
23023	1993	2	7.98	63.06	0.46
23023	1993	3	12.47	50.94	0.39
23023	1993	4	17.74	42.04	0
23023	1993	5	21.97	48.18	0.16
23023	1993	6	25.85	57.92	0.53
23023	1993	7	27.74	56.69	0.19
23023	1993	8	26.8	53.28	0.77
23023	1993	10	15.99	59.59	0.9
23023	1993	11	9.24	53.79	0.4
23023	1993	12	7.94	51.56	0.16
23023	1994	1	6.03	57.74	0.52
23023	1994	2	8.57	55.95	0.18
23023	1994	3	14.08	47.05	0.13
23023	1994	4	17.69	45.44	0
23023	1994	5	22.32	61.63	1.1
23023	1994	6	29.26	42.42	0
23023	1994	7	28.5	43.77	0
23023	1994	8	27.45	48.6	0.23
23023	1994	9	22.64	56.67	0.57
23023	1994	10	18.44	57.9	1.1
23023	1994	11	12.59	57.97	0.53
23023	1995	1	7.41	56.94	0.06
23023	1995	2	10.43	57.48	0.57
23023	1995	3	12.61	51.13	0.06
23023	1995	4	18.07	41.92	0.2
23023	1995	5	21.9	55.05	1.58
23023	1995	6	25.43	53.9	0
23023	1995	7	28.49	45.93	0.16
23023	1995	8	27.39	53.49	0.16
23023	1995	9	22.8	65.05	1.6
23023	1995	10	18.8	43.99	0.23
23023	1995	11	12.42	50.84	0.23
23034	1990	1	10.36	50.64	0
23034	1990	2	11.51	55.34	0.07
23034	1990	3	14.34	66.35	0.81
23034	1990	4	18.02	69.52	0.6
23034	1990	5	22.86	62.68	0.35
23034	1990	6	29.44	48.2	0
23034	1990	7	25.75	62.4	1.42
23034	1990	8	26.36	61.47	0.55
23034	1990	9	23.09	73.76	2.67
23034	1990	10	17.37	67.72	0.94
23034	1990	11	13.54	71.95	1
23034	1990	12	6.67	62.19	0.61
23034	1991	1	5.91	76.92	0.55
23034	1991	2	11.05	59.42	0.14
23034	1991	3	14.87	48.24	0.16
23034	1991	4	19.88	55.32	1
23034	1991	5	24.82	59.19	0.48
23034	1991	6	25.45	68.3	1.27
23034	1991	7	27.11	61.02	0.81
23034	1991	8	26.19	65.74	1.52
23034	1991	9	21.47	74.84	1.6
23034	1991	10	18.22	64.51	0.45
23034	1991	11	9.8	67.21	0.97
23034	1991	12	9.46	78.83	2
23034	1992	1	7.2	72.86	0.81
23034	1992	2	11.48	69.08	1.17
23034	1992	3	14.7	61.72	0.81
23034	1992	4	18.46	67.47	0.63
23034	1992	5	20.84	69.26	1.19
23034	1992	6	26.09	66.81	0.67
23034	1992	7	27.65	59.92	0.35
23034	1992	8	25.77	63.03	0.52
23034	1992	9	24.57	56.72	0.17
23034	1992	10	20.01	55.2	0.39
23034	1992	11	11.28	61.73	0.23
23034	1992	12	9.5	68.22	0.48
23034	1993	1	6.78	74.92	0.32
23034	1993	2	9.39	66.9	0.43
23034	1993	3	13.69	57.41	0.26
23034	1993	4	19.04	51	0.5
23034	1993	5	22.76	56.18	0.16
23034	1993	6	26.9	62.84	0.33
23034	1993	7	29.53	52.29	0
23034	1993	8	28.46	52.44	0.61
23034	1993	9	23.18	66.38	0.63
23034	1993	10	17.3	63.64	0.55
23034	1993	11	10.87	57.93	0.17
23034	1993	12	9.81	58.34	0.42
23034	1994	1	7.85	64.36	0.68
23034	1994	2	10.18	61.87	0.43
23034	1994	3	15.64	53.62	0.19
23034	1994	4	19.38	53.67	0.23
23034	1994	5	22.86	70.66	2.1
23034	1994	6	28.75	55.59	0.17
23034	1994	7	29.62	47.64	0
23034	1994	8	28.71	53.39	0.23
23034	1994	9	23.17	63.84	1
23034	1994	10	18.76	71.71	1.81
23034	1994	11	13.66	72.91	1.13
23034	1994	12	9.72	75.59	1.03
23034	1995	1	9.01	59.92	0.03
23034	1995	2	10.92	61.83	0.79
23034	1995	4	18.92	55.94	0.57
23034	1995	6	25.3	62.84	0
23034	1995	7	28.99	53.1	0.16
23034	1995	8	27.7	59.65	0.26
23034	1995	9	23.84	67.67	1.87
23034	1995	10	18.78	55.63	0.77
23034	1995	11	12.65	65.02	0.33
23034	1995	12	8.31	64.76	0.5
23042	1990	1	6.08	48.79	0
23042	1990	2	7.76	52.87	0.18
23042	1990	3	10.72	59.32	0.39
23042	1990	4	15.4	58.16	0.6
23042	1990	5	20.89	45.19	0.06
23042	1990	6	28.78	40.61	0
23042	1990	7	24.57	60.44	1.19
23042	1990	8	25.17	59.06	0.23
23042	1990	9	22.43	62.57	0.87
23042	1990	10	16.01	53.6	0.68
23042	1990	11	10.89	58.19	0.23
23042	1990	12	3.22	52.71	0.19
23042	1991	1	2.21	73.77	0
23042	1991	2	8.92	49.89	0.04
23042	1991	3	11.93	40.49	0.03
23042	1991	4	17.8	40.26	0
23042	1991	5	22.99	54.87	0.94
23042	1991	6	24.65	64.04	1.57
23042	1991	7	25.89	60.71	1.29
23042	1991	8	24.7	67.61	2.48
23042	1991	9	19.22	77.67	3.07
23042	1991	10	16.12	56.83	0.45
23042	1991	11	6.78	69.58	0.4
23042	1991	12	5.82	72.62	0.77
23042	1992	1	3.68	73.11	0.42
23042	1992	2	8.84	61.14	0.45
23042	1992	3	12.29	55.85	0.39
23042	1992	4	16.52	63.83	1
23042	1992	5	18.61	68.05	2.26
23042	1992	6	23.79	67.93	2.03
23042	1992	7	26.34	60.43	1.16
23042	1992	8	23.95	65.35	1.48
23042	1992	9	22.32	58.13	0.5
23042	1992	10	17.33	53.24	0.55
23042	1992	11	7.3	58.52	0.27
23042	1992	12	4.48	65.82	0.16
23042	1993	1	3.36	72.8	0.13
23042	1993	2	5.11	63.24	0.11
23042	1993	3	10.2	51.79	0.35
23042	1993	4	15.82	44.17	0
23042	1993	5	20.33	53.05	0
23042	1993	6	25.43	53.18	0.33
23042	1993	7	27.41	56.83	0.39
23042	1993	8	25.7	55.95	0.77
23042	1993	9	21.9	54.23	0.37
23042	1993	10	14.42	55.12	0.65
23042	1993	11	7.08	52.2	0.33
23042	1993	12	5.44	49.12	0
23042	1994	1	3.96	56.09	0.19
23042	1994	2	6.31	50.02	0.14
23042	1994	3	11.84	46.37	0.06
23042	1994	4	15.47	47.69	0.2
23042	1994	5	20.57	64.31	1.16
23042	1994	6	28.19	45.55	0
23042	1994	7	27.4	48.12	0
23042	1994	8	26.29	53.4	0.39
23042	1994	9	22.25	55.64	0.9
23042	1994	10	16.57	57.13	0.68
23042	1994	11	10.41	57.38	0.9
23042	1994	12	6.64	58.83	0.39
23042	1995	1	5.39	58.47	0
23042	1995	2	8.28	53.94	0.11
23042	1995	3	10.83	53.9	0.16
23042	1995	4	15.69	43.92	0
23042	1995	5	19.86	55.1	1.35
23042	1995	6	24.49	53.98	0.2
23042	1995	7	27.79	46.36	0.16
23042	1995	8	26.21	58.17	0.9
23042	1995	11	10.62	47.75	0.07
23044	1990	1	6.91	45.49	0
23044	1990	2	9.54	36.39	0
23044	1990	3	13.98	35.04	0
23044	1990	4	19.7	32.07	0
23044	1990	5	23.85	24.25	0
23044	1990	6	31.23	24.11	0
23044	1990	7	26.09	56.33	0.48
23044	1990	8	24.91	58.84	1.19
23044	1990	9	22.67	65.75	2.33
23044	1990	10	17.63	47.42	0.23
23044	1990	11	11.1	60.75	0
23044	1990	12	7.14	48.53	0.23
23044	1991	1	6.7	61.28	0.1
23044	1991	2	10.86	50.09	0.21
23044	1991	3	12.66	33.23	0
23044	1991	4	19.04	20	0
23044	1991	5	24.11	22.71	0
23044	1991	6	27.01	28.17	0
23044	1991	7	25.27	59.62	0.35
23044	1991	8	25.83	57.87	0.55
23044	1991	9	21.19	61.97	1.17
23044	1991	10	18.85	40.44	0
23044	1991	11	9.94	50.65	0.1
23044	1991	12	7.7	65.4	0.23
23044	1992	1	6.34	61.5	0
23044	1992	2	10.54	50.22	0
23044	1992	3	14.95	39.05	0.13
23044	1992	4	21.14	32.3	0
23044	1992	5	21.18	54.4	0.35
23044	1992	6	28.59	27.67	0
23044	1992	7	29.33	38.76	0.16
23044	1992	8	27.37	46.34	0
23044	1992	9	25.79	36.59	0
23044	1992	10	19.55	39.25	0.16
23044	1992	11	8.99	42.84	0
23044	1992	12	6.91	64.09	0.26
23044	1993	1	8.98	65.57	0.61
23044	1993	2	10.82	45.07	0
23044	1993	3	15.17	33.46	0
23044	1993	4	20.44	22.22	0
23044	1993	5	24.56	27.36	0
23044	1993	6	28.59	31.52	0
23044	1993	7	29.16	43.2	0
23044	1993	8	27.42	51.26	0.35
23044	1993	9	24.44	44.27	0
23044	1993	10	18.09	43.58	0
23044	1993	11	11.59	41.47	0
23044	1993	12	7.91	45.85	0
23044	1994	1	7.33	41.16	0
23044	1994	2	10.79	33.93	0
23044	1994	3	15.12	38	0
23044	1994	4	19.98	25.42	0
23044	1994	5	24.92	33.56	0
23044	1994	6	32.09	24.53	0
23044	1994	7	30.89	32.06	0
23044	1994	8	30.15	33.94	0
23044	1994	9	25.72	36.16	0
23044	1994	10	19.3	39.98	0
23044	1994	11	12.43	45.31	0.07
23044	1994	12	9.48	58.26	0.26
23044	1995	1	8.31	48.23	0
23044	1995	2	13.54	46.16	0
23044	1995	3	15.7	36.63	0
23044	1995	4	19.11	21.95	0
23044	1995	5	24.39	19.63	0
23044	1995	6	27.16	29.78	0
23044	1995	8	28.14	44.14	0
23047	1990	1	3.63	53.17	0
23047	1990	2	4.09	60.2	0
23047	1990	3	8.18	64.24	0.39
23047	1990	4	12.8	59.76	0.23
23047	1990	5	17.81	51.87	0.23
23047	1990	6	27.6	40.75	0
23047	1990	7	24.51	55.69	0.32
23047	1990	8	24.32	57.6	0.71
23047	1990	9	21.73	60.63	1.3
23047	1990	10	13.91	52.3	0.48
23047	1990	11	8.91	55.64	0.07
23047	1990	12	-0.19	55.93	0.06
23047	1991	1	-0.42	71.26	0
23047	1991	2	7.26	45.35	0
23047	1991	3	9.55	44.18	0.06
23047	1991	4	14.56	44.89	0.13
23047	1991	5	20.19	56.7	1.16
23047	1991	6	23.72	58.09	0.87
23047	1991	7	24.72	56.28	1.23
23047	1991	8	23.84	63.69	0.97
23047	1991	9	18.92	65.89	1.83
23047	1991	10	14.05	50.98	0.42
23047	1991	11	4.42	69.96	0.37
23047	1991	12	3.38	68.53	0.06
23047	1992	1	2.68	62.43	0.26
23047	1992	2	6.73	56.34	0.21
23047	1992	3	10.02	54.47	0.19
23047	1992	4	14.87	59.29	0.23
23047	1992	5	16.86	66.76	1.77
23047	1992	6	21.2	68.41	2.17
23047	1992	7	24.49	61.38	1.52
23047	1992	8	22.44	65.11	1.55
23047	1992	9	20.87	54	0.53
23047	1992	10	15.1	52.5	0.23
23047	1992	11	3.46	65.62	0.2
23047	1992	12	0.74	71.21	0.03
23047	1993	1	0.16	78.33	0.1
23047	1993	4	12.38	53	0.1
23047	1993	7	25.97	59.55	0.71
23047	1993	8	23.48	63.22	1.03
23047	1993	9	19.59	58.65	0.73
23047	1993	10	11.8	59.14	0.61
23047	1993	11	4.59	56.03	0.1
23047	1993	12	3.04	55.32	0
23047	1994	1	1.55	58.5	0
23047	1994	2	2.75	54.71	0
23047	1994	3	9.31	50.16	0
23047	1994	4	12.65	51.93	0.27
23047	1994	5	18.32	68.16	1.45
23047	1994	6	26.42	49.07	0.17
23047	1994	9	20.36	57.61	0.97
23047	1994	10	14.21	56.6	0.87
23047	1994	11	7.77	58.19	0.17
23047	1994	12	4.55	62.17	0.13
23047	1995	1	3.84	61.46	0
23047	1995	4	12.22	52.7	0.07
23047	1995	5	16.22	65.68	1.6
23047	1995	9	19.05	67.8	2.1
23050	1990	1	1.4	52.28	0
23050	1990	2	3.68	54.52	0
23050	1990	3	9.2	46.4	0
23050	1990	4	13.92	45.23	0.07
23050	1990	5	18.24	26.71	0
23050	1990	6	26.53	22.86	0
23050	1990	7	23.88	49.68	0.23
23050	1990	8	22.84	48.1	0
23050	1990	9	20.8	53.89	0
23050	1990	10	14.36	38.08	0.19
23050	1990	11	6.69	52.3	0.03
23050	1990	12	-0.4	54.12	0
23050	1991	1	1.45	57.22	0
23050	1991	2	6.97	41.61	0
23050	1991	3	7.78	36.75	0
23050	1991	4	13.84	21.72	0
23050	1991	5	19.27	23.21	0
23050	1991	6	23.16	35.93	0
23050	1991	7	24.23	46.03	0
23050	1991	8	23.45	52.16	0
23050	1991	9	19.27	51.45	0.2
23050	1991	10	14.71	37.45	0
23050	1991	11	5.93	54.62	0.07
23050	1991	12	2.44	65.27	0
23050	1992	1	0.11	64.71	0
23050	1992	2	5.77	52.48	0
23050	1992	3	9.19	45.97	0
23050	1992	4	15.8	35.42	0
23050	1992	5	17.59	50.96	0
23050	1992	6	22.67	33.32	0
23050	1992	7	24.1	45.53	0
23050	1992	8	23.34	47.65	0.32
23050	1992	9	21.24	38.36	0.17
23050	1992	10	15.59	38.46	0.19
23050	1992	11	3.93	55.88	0
23050	1992	12	0.01	69.42	0.03
23050	1993	1	3.99	64.1	0
23050	1993	2	5.41	54.35	0
23050	1993	3	9.43	42.45	0
23050	1993	4	14.55	26.36	0
23050	1993	5	18.85	36.42	0
23050	1993	6	24.33	27.08	0
23050	1993	7	26.52	34.56	0
